,r2
3061,-0.0019139503054767712
3062,-0.00024987854710822204
3063,-0.0019139503054767712
3064,-7.435485921693566e-05
3065,-0.0019139503054767712
3066,
3067,-0.0019139503054767712
3068,-0.0019139503054767712
3069,-7.435485921693566e-05
3070,-0.00024987854710822204
3071,-0.0019139503054767712
3072,-0.0019139503054767712
3073,-0.0019139503054767712
3074,
3075,-0.0019139503054767712
3076,-0.0019139503054767712
3077,-0.0019139503054767712
3078,-0.0019139503054767712
3079,-7.435485921693566e-05
3080,-0.00024987854710822204
3081,-0.0019139503054767712
3082,-0.0019139503054767712
3083,-7.435485921693566e-05
3084,-3.140098649670941e-05
3085,-7.435485921693566e-05
3086,-0.0019139503054767712
3087,-7.435485921693566e-05
3088,-0.00024987854710822204
3089,-0.0019139503054767712
3090,-7.435485921693566e-05
3091,-7.435485921693566e-05
3092,-3.140098649670941e-05
3093,-0.0019139503054767712
3094,-7.435485921693566e-05
3095,-7.435485921693566e-05
3096,-9.308945548788597e-06
3097,-7.435485921693566e-05
3098,-7.435485921693566e-05
3099,-7.435485921693566e-05
3100,-3.140098649670941e-05
3101,-0.0019139503054767712
3102,-0.0019139503054767712
3103,-7.435485921693566e-05
3104,-0.00024987854710822204
3105,-0.0019139503054767712
3106,-0.0019139503054767712
3107,-7.435485921693566e-05
3108,-3.140098649670941e-05
3109,-7.435485921693566e-05
3110,-0.0019139503054767712
3111,-7.435485921693566e-05
3112,-0.00024987854710822204
3113,-0.0019139503054767712
3114,-0.0019139503054767712
3115,-0.0019139503054767712
3116,
3117,-0.0019139503054767712
3118,-0.0019139503054767712
3119,-0.0019139503054767712
3120,-0.00024987854710822204
3121,-7.435485921693566e-05
3122,-0.0019139503054767712
3123,-0.0019139503054767712
3124,
3125,-0.0019139503054767712
3126,-7.435485921693566e-05
3127,-0.0019139503054767712
3128,-0.00024987854710822204
3129,-0.0019139503054767712
3130,-7.435485921693566e-05
3131,-0.0019139503054767712
3132,-3.140098649670941e-05
3133,-7.435485921693566e-05
3134,-7.435485921693566e-05
3135,-0.0019139503054767712
3136,-0.00024987854710822204
3137,-0.0019139503054767712
3138,-0.0019139503054767712
3139,-0.0019139503054767712
3140,
3141,-0.0019139503054767712
3142,-0.0019139503054767712
3143,-0.0019139503054767712
3144,-0.00024987854710822204
3145,-7.435485921693566e-05
3146,-0.0019139503054767712
3147,-0.0019139503054767712
3148,
3149,-0.0019139503054767712
3150,-7.435485921693566e-05
3151,-0.0019139503054767712
3152,-0.0019139503054767712
3153,-0.00024987854710822204
3154,-7.435485921693566e-05
3155,-0.0019139503054767712
3156,-7.435485921693566e-05
3157,-3.140098649670941e-05
3158,-7.435485921693566e-05
3159,-0.0019139503054767712
3160,-0.0019139503054767712
3161,-0.00024987854710822204
3162,-7.435485921693566e-05
3163,-7.435485921693566e-05
3164,-0.0019139503054767712
3165,-3.140098649670941e-05
3166,-7.435485921693566e-05
3167,-7.435485921693566e-05
3168,-7.435485921693566e-05
3169,-9.308945548788597e-06
3170,-7.435485921693566e-05
3171,-7.435485921693566e-05
3172,-0.0019139503054767712
3173,-3.140098649670941e-05
3174,-7.435485921693566e-05
3175,-0.0019139503054767712
3176,-0.0019139503054767712
3177,-0.00024987854710822204
3178,-7.435485921693566e-05
3179,-0.0019139503054767712
3180,-7.435485921693566e-05
3181,-3.140098649670941e-05
3182,-7.435485921693566e-05
3183,-0.0019139503054767712
3184,-0.0019139503054767712
3185,-0.00024987854710822204
3186,-0.0019139503054767712
3187,-0.0019139503054767712
3188,-0.0019139503054767712
3189,
3190,-0.0019139503054767712
3191,-0.0019139503054767712
3192,-7.435485921693566e-05
3193,-0.00024987854710822204
3194,-0.0019139503054767712
3195,-0.0019139503054767712
3196,-0.0019139503054767712
3197,
3198,-0.0019139503054767712
3199,-7.435485921693566e-05
3200,-0.0019139503054767712
3201,-0.00024987854710822204
3202,-0.0019139503054767712
3203,-7.435485921693566e-05
3204,-7.435485921693566e-05
3205,-3.140098649670941e-05
3206,-0.0019139503054767712
3207,-7.435485921693566e-05
3208,-0.0019139503054767712
3209,-0.00024987854710822204
3210,-0.0019139503054767712
3211,-0.0019139503054767712
3212,-0.0019139503054767712
3213,
3214,-0.0019139503054767712
3215,-0.0019139503054767712
3216,-7.435485921693566e-05
3217,-0.00024987854710822204
3218,-0.0019139503054767712
3219,-0.0019139503054767712
3220,-0.0019139503054767712
3221,
3222,-0.0019139503054767712
3223,-0.0019139503054767712
3224,-0.0019139503054767712
3225,-0.00024987854710822204
3226,-7.435485921693566e-05
3227,-0.0019139503054767712
3228,-0.0019139503054767712
3229,
3230,-0.0019139503054767712
3231,-0.0019139503054767712
3232,-0.0019139503054767712
3233,-0.00024987854710822204
3234,-0.0019139503054767712
3235,-7.435485921693566e-05
3236,-0.0019139503054767712
3237,-3.140098649670941e-05
3238,-7.435485921693566e-05
3239,-7.435485921693566e-05
3240,-0.0019139503054767712
3241,-0.00024987854710822204
3242,-0.0019139503054767712
3243,-7.435485921693566e-05
3244,-0.0019139503054767712
3245,
3246,-0.0019139503054767712
3247,-0.0019139503054767712
3248,-0.0019139503054767712
3249,-0.00024987854710822204
3250,-7.435485921693566e-05
3251,-0.0019139503054767712
3252,-0.0019139503054767712
3253,
3254,-0.0019139503054767712
3255,-0.0019139503054767712
3256,-0.0019139503054767712
3257,-0.00024987854710822204
3258,-0.0019139503054767712
3259,-0.0019139503054767712
3260,-7.435485921693566e-05
3261,-3.140098649670941e-05
3262,-7.435485921693566e-05
3263,-0.0019139503054767712
3264,-7.435485921693566e-05
3265,-0.00024987854710822204
3266,-0.0019139503054767712
3267,-0.0019139503054767712
3268,-7.435485921693566e-05
3269,-3.140098649670941e-05
3270,-0.0019139503054767712
3271,-7.435485921693566e-05
3272,-7.435485921693566e-05
3273,-9.308945548788597e-06
3274,-7.435485921693566e-05
3275,-7.435485921693566e-05
3276,-7.435485921693566e-05
3277,-3.140098649670941e-05
3278,-0.0019139503054767712
3279,-7.435485921693566e-05
3280,-7.435485921693566e-05
3281,-0.00024987854710822204
3282,-0.0019139503054767712
3283,-0.0019139503054767712
3284,-7.435485921693566e-05
3285,-3.140098649670941e-05
3286,-7.435485921693566e-05
3287,-0.0019139503054767712
3288,-7.435485921693566e-05
3289,-0.00024987854710822204
3290,-0.0019139503054767712
3291,-0.0019139503054767712
3292,-7.435485921693566e-05
3293,-0.0019139503054767712
3294,-0.0019139503054767712
3295,-7.435485921693566e-05
3296,-0.00024987854710822204
3297,-0.0019139503054767712
3298,-0.0019139503054767712
3299,-0.0019139503054767712
3300,
3301,-0.0019139503054767712
3302,-0.0019139503054767712
3303,-0.0019139503054767712
3304,-0.00024987854710822204
3305,-0.0019139503054767712
3306,-7.435485921693566e-05
3307,-7.435485921693566e-05
3308,-3.140098649670941e-05
3309,-0.0019139503054767712
3310,-7.435485921693566e-05
3311,-0.0019139503054767712
3312,-0.00024987854710822204
3313,-0.0019139503054767712
3314,-7.435485921693566e-05
3315,-0.0019139503054767712
3316,
3317,-0.0019139503054767712
3318,-0.0019139503054767712
3319,-7.435485921693566e-05
3320,-0.00024987854710822204
3321,-0.0019139503054767712
3322,-0.0019139503054767712
3323,-0.0019139503054767712
3324,
3325,-0.0019139503054767712
3326,-0.0019139503054767712
3327,-0.0019139503054767712
3328,-0.00024987854710822204
3329,-7.435485921693566e-05
3330,-0.0019139503054767712
3331,-7.435485921693566e-05
3332,-3.140098649670941e-05
3333,-7.435485921693566e-05
3334,-0.0019139503054767712
3335,-0.0019139503054767712
3336,-0.00024987854710822204
3337,-7.435485921693566e-05
3338,-0.0019139503054767712
3339,-0.0019139503054767712
3340,-3.140098649670941e-05
3341,-7.435485921693566e-05
3342,-7.435485921693566e-05
3343,-7.435485921693566e-05
3344,-9.308945548788597e-06
3345,-7.435485921693566e-05
3346,-7.435485921693566e-05
3347,-0.0019139503054767712
3348,-3.140098649670941e-05
3349,-7.435485921693566e-05
3350,-7.435485921693566e-05
3351,-0.0019139503054767712
3352,-0.00024987854710822204
3353,-7.435485921693566e-05
3354,-0.0019139503054767712
3355,-7.435485921693566e-05
3356,-3.140098649670941e-05
3357,-7.435485921693566e-05
3358,-0.0019139503054767712
3359,-0.0019139503054767712
3360,-0.00024987854710822204
3361,-7.435485921693566e-05
3362,-0.0019139503054767712
3363,-0.0019139503054767712
3364,-0.0019139503054767712
3365,-0.0019139503054767712
3366,-0.00024987854710822204
3367,-7.435485921693566e-05
3368,-0.0019139503054767712
3369,-0.0019139503054767712
3370,
3371,-0.0019139503054767712
3372,-7.435485921693566e-05
3373,-0.0019139503054767712
3374,-0.00024987854710822204
3375,-0.0019139503054767712
3376,-7.435485921693566e-05
3377,-0.0019139503054767712
3378,-3.140098649670941e-05
3379,-7.435485921693566e-05
3380,-7.435485921693566e-05
3381,-0.0019139503054767712
3382,-0.00024987854710822204
3383,-0.0019139503054767712
3384,-0.0019139503054767712
3385,-0.0019139503054767712
3386,
3387,-0.0019139503054767712
3388,-0.0019139503054767712
3389,-0.0019139503054767712
3390,-0.00024987854710822204
3391,-7.435485921693566e-05
3392,-0.0019139503054767712
3393,-0.0019139503054767712
3394,
3395,-0.0019139503054767712
3396,-0.0019139503054767712
3397,-7.435485921693566e-05
3398,-0.00024987854710822204
3399,-0.0019139503054767712
3400,-0.0019139503054767712
3401,-7.435485921693566e-05
3402,-3.140098649670941e-05
3403,-7.435485921693566e-05
3404,-0.0019139503054767712
3405,-7.435485921693566e-05
3406,-0.00024987854710822204
3407,-0.0019139503054767712
3408,-7.435485921693566e-05
3409,-7.435485921693566e-05
3410,-3.140098649670941e-05
3411,-0.0019139503054767712
3412,-7.435485921693566e-05
3413,-7.435485921693566e-05
3414,-9.308945548788597e-06
3415,-7.435485921693566e-05
3416,-7.435485921693566e-05
3417,-7.435485921693566e-05
3418,-3.140098649670941e-05
3419,-0.0019139503054767712
3420,-0.0019139503054767712
3421,-7.435485921693566e-05
3422,-0.00024987854710822204
3423,-0.0019139503054767712
3424,-0.0019139503054767712
3425,-7.435485921693566e-05
3426,-3.140098649670941e-05
3427,-7.435485921693566e-05
3428,-0.0019139503054767712
3429,-7.435485921693566e-05
3430,-0.00024987854710822204
3431,-0.0019139503054767712
3432,-0.0019139503054767712
3433,-0.0019139503054767712
3434,-7.435485921693566e-05
3435,-0.00024987854710822204
3436,-0.0019139503054767712
3437,-0.0019139503054767712
3438,-0.0019139503054767712
3439,
3440,-0.0019139503054767712
3441,-7.435485921693566e-05
3442,-0.0019139503054767712
3443,-0.00024987854710822204
3444,-0.0019139503054767712
3445,-7.435485921693566e-05
3446,-7.435485921693566e-05
3447,-3.140098649670941e-05
3448,-0.0019139503054767712
3449,-7.435485921693566e-05
3450,-0.0019139503054767712
3451,-0.00024987854710822204
3452,-0.0019139503054767712
3453,-0.0019139503054767712
3454,-0.0019139503054767712
3455,
3456,-0.0019139503054767712
3457,-0.0019139503054767712
3458,-7.435485921693566e-05
3459,-0.00024987854710822204
3460,-0.0019139503054767712
3461,-0.0019139503054767712
3462,-0.0019139503054767712
3463,
3464,-7.435485921693566e-05
3465,-0.0019139503054767712
3466,-0.0019139503054767712
3467,-0.00024987854710822204
3468,-7.435485921693566e-05
3469,-0.0019139503054767712
3470,-7.435485921693566e-05
3471,-3.140098649670941e-05
3472,-7.435485921693566e-05
3473,-0.0019139503054767712
3474,-0.0019139503054767712
3475,-0.00024987854710822204
3476,-7.435485921693566e-05
3477,-7.435485921693566e-05
3478,-0.0019139503054767712
3479,-3.140098649670941e-05
3480,-7.435485921693566e-05
3481,-7.435485921693566e-05
3482,-7.435485921693566e-05
3483,-9.308945548788597e-06
3484,-7.435485921693566e-05
3485,-7.435485921693566e-05
3486,-0.0019139503054767712
3487,-3.140098649670941e-05
3488,-7.435485921693566e-05
3489,-0.0019139503054767712
3490,-0.0019139503054767712
3491,-0.00024987854710822204
3492,-7.435485921693566e-05
3493,-0.0019139503054767712
3494,-7.435485921693566e-05
3495,-3.140098649670941e-05
3496,-7.435485921693566e-05
3497,-0.0019139503054767712
3498,-0.0019139503054767712
3499,-0.00024987854710822204
3500,-0.0019139503054767712
3501,-0.0019139503054767712
3502,-0.0019139503054767712
3503,-0.00024987854710822204
3504,-7.435485921693566e-05
3505,-0.0019139503054767712
3506,-0.0019139503054767712
3507,-3.140098649670941e-05
3508,-7.435485921693566e-05
3509,-7.435485921693566e-05
3510,-0.0019139503054767712
3511,-0.00024987854710822204
3512,-0.0019139503054767712
3513,-7.435485921693566e-05
3514,-0.0019139503054767712
3515,-3.140098649670941e-05
3516,-7.435485921693566e-05
3517,-7.435485921693566e-05
3518,-0.0019139503054767712
3519,-0.00024987854710822204
3520,-7.435485921693566e-05
3521,-0.0019139503054767712
3522,-0.0019139503054767712
3523,
3524,-0.0019139503054767712
3525,-0.0019139503054767712
3526,-0.0019139503054767712
3527,-0.00024987854710822204
3528,-7.435485921693566e-05
3529,-0.0019139503054767712
3530,-0.0019139503054767712
3531,-3.140098649670941e-05
3532,-7.435485921693566e-05
3533,-0.0019139503054767712
3534,-7.435485921693566e-05
3535,-0.00024987854710822204
3536,-0.0019139503054767712
3537,-0.0019139503054767712
3538,-7.435485921693566e-05
3539,-3.140098649670941e-05
3540,-7.435485921693566e-05
3541,-0.0019139503054767712
3542,-7.435485921693566e-05
3543,-9.308945548788597e-06
3544,-7.435485921693566e-05
3545,-7.435485921693566e-05
3546,-7.435485921693566e-05
3547,-3.140098649670941e-05
3548,-0.0019139503054767712
3549,-7.435485921693566e-05
3550,-7.435485921693566e-05
3551,-9.308945548788597e-06
3552,-7.435485921693566e-05
3553,-7.435485921693566e-05
3554,-7.435485921693566e-05
3555,-3.140098649670941e-05
3556,-7.435485921693566e-05
3557,-0.0019139503054767712
3558,-7.435485921693566e-05
3559,-0.00024987854710822204
3560,-0.0019139503054767712
3561,-0.0019139503054767712
3562,-7.435485921693566e-05
3563,-3.140098649670941e-05
3564,-7.435485921693566e-05
3565,-0.0019139503054767712
3566,-7.435485921693566e-05
3567,-0.0019139503054767712
3568,-0.0019139503054767712
3569,-7.435485921693566e-05
3570,-0.00024987854710822204
3571,-0.0019139503054767712
3572,-0.0019139503054767712
3573,-7.435485921693566e-05
3574,-3.140098649670941e-05
3575,-0.0019139503054767712
3576,-7.435485921693566e-05
3577,-0.0019139503054767712
3578,-0.00024987854710822204
3579,-0.0019139503054767712
3580,-7.435485921693566e-05
3581,-7.435485921693566e-05
3582,-3.140098649670941e-05
3583,-0.0019139503054767712
3584,-7.435485921693566e-05
3585,-7.435485921693566e-05
3586,-0.00024987854710822204
3587,-0.0019139503054767712
3588,-0.0019139503054767712
3589,-0.0019139503054767712
3590,
3591,-0.0019139503054767712
3592,-0.0019139503054767712
3593,-7.435485921693566e-05
3594,-0.00024987854710822204
3595,-0.0019139503054767712
3596,-0.0019139503054767712
3597,-7.435485921693566e-05
3598,-3.140098649670941e-05
3599,-7.435485921693566e-05
3600,-0.0019139503054767712
3601,-0.0019139503054767712
3602,-0.00024987854710822204
3603,-7.435485921693566e-05
3604,-0.0019139503054767712
3605,-7.435485921693566e-05
3606,-3.140098649670941e-05
3607,-7.435485921693566e-05
3608,-0.0019139503054767712
3609,-7.435485921693566e-05
3610,-9.308945548788597e-06
3611,-7.435485921693566e-05
3612,-7.435485921693566e-05
3613,-0.0019139503054767712
3614,-3.140098649670941e-05
3615,-7.435485921693566e-05
3616,-7.435485921693566e-05
3617,-7.435485921693566e-05
3618,-9.308945548788597e-06
3619,-7.435485921693566e-05
3620,-7.435485921693566e-05
3621,-7.435485921693566e-05
3622,-3.140098649670941e-05
3623,-7.435485921693566e-05
3624,-0.0019139503054767712
3625,-0.0019139503054767712
3626,-0.00024987854710822204
3627,-7.435485921693566e-05
3628,-0.0019139503054767712
3629,-7.435485921693566e-05
3630,-3.140098649670941e-05
3631,-7.435485921693566e-05
3632,-0.0019139503054767712
3633,-0.0019139503054767712
3634,-0.0019139503054767712
3635,-0.0019139503054767712
3636,-0.00024987854710822204
3637,-7.435485921693566e-05
3638,-7.435485921693566e-05
3639,-0.0019139503054767712
3640,-3.140098649670941e-05
3641,-7.435485921693566e-05
3642,-7.435485921693566e-05
3643,-0.0019139503054767712
3644,-0.00024987854710822204
3645,-0.0019139503054767712
3646,-7.435485921693566e-05
3647,-0.0019139503054767712
3648,-3.140098649670941e-05
3649,-7.435485921693566e-05
3650,-0.0019139503054767712
3651,-0.0019139503054767712
3652,-0.00024987854710822204
3653,-7.435485921693566e-05
3654,-0.0019139503054767712
3655,-0.0019139503054767712
3656,
3657,-0.0019139503054767712
3658,-0.0019139503054767712
3659,-0.0019139503054767712
3660,-0.00024987854710822204
3661,-7.435485921693566e-05
3662,-0.0019139503054767712
3663,-7.435485921693566e-05
3664,-3.140098649670941e-05
3665,-7.435485921693566e-05
3666,-0.0019139503054767712
3667,-7.435485921693566e-05
3668,-0.00024987854710822204
3669,-0.0019139503054767712
3670,-0.0019139503054767712
3671,-7.435485921693566e-05
3672,-3.140098649670941e-05
3673,-7.435485921693566e-05
3674,-7.435485921693566e-05
3675,-7.435485921693566e-05
3676,-9.308945548788597e-06
3677,-7.435485921693566e-05
3678,-7.435485921693566e-05
3679,-7.435485921693566e-05
3680,-3.140098649670941e-05
3681,-0.0019139503054767712
3682,-7.435485921693566e-05
3683,-7.435485921693566e-05
3684,-9.308945548788597e-06
3685,-7.435485921693566e-05
3686,-0.0019139503054767712
3687,-7.435485921693566e-05
3688,-3.140098649670941e-05
3689,-7.435485921693566e-05
3690,-0.0019139503054767712
3691,-7.435485921693566e-05
3692,-0.00024987854710822204
3693,-0.0019139503054767712
3694,-0.0019139503054767712
3695,-7.435485921693566e-05
3696,-3.140098649670941e-05
3697,-7.435485921693566e-05
3698,-0.0019139503054767712
3699,-0.0019139503054767712
3700,-7.435485921693566e-05
3701,-0.00024987854710822204
3702,-0.0019139503054767712
3703,-7.435485921693566e-05
3704,-7.435485921693566e-05
3705,-3.140098649670941e-05
3706,-0.0019139503054767712
3707,-7.435485921693566e-05
3708,-0.0019139503054767712
3709,-0.00024987854710822204
3710,-0.0019139503054767712
3711,-7.435485921693566e-05
3712,-7.435485921693566e-05
3713,-3.140098649670941e-05
3714,-0.0019139503054767712
3715,-0.0019139503054767712
3716,-7.435485921693566e-05
3717,-0.00024987854710822204
3718,-0.0019139503054767712
3719,-0.0019139503054767712
3720,-0.0019139503054767712
3721,
3722,-0.0019139503054767712
3723,-0.0019139503054767712
3724,-7.435485921693566e-05
3725,-0.00024987854710822204
3726,-7.435485921693566e-05
3727,-0.0019139503054767712
3728,-7.435485921693566e-05
3729,-3.140098649670941e-05
3730,-7.435485921693566e-05
3731,-0.0019139503054767712
3732,-0.0019139503054767712
3733,-0.00024987854710822204
3734,-7.435485921693566e-05
3735,-0.0019139503054767712
3736,-7.435485921693566e-05
3737,-3.140098649670941e-05
3738,-7.435485921693566e-05
3739,-7.435485921693566e-05
3740,-7.435485921693566e-05
3741,-9.308945548788597e-06
3742,-7.435485921693566e-05
3743,-7.435485921693566e-05
3744,-0.0019139503054767712
3745,-3.140098649670941e-05
3746,-7.435485921693566e-05
3747,-7.435485921693566e-05
3748,-7.435485921693566e-05
3749,-9.308945548788597e-06
3750,-7.435485921693566e-05
3751,-0.0019139503054767712
3752,-7.435485921693566e-05
3753,-3.140098649670941e-05
3754,-7.435485921693566e-05
3755,-0.0019139503054767712
3756,-0.0019139503054767712
3757,-0.00024987854710822204
3758,-7.435485921693566e-05
3759,-0.0019139503054767712
3760,-7.435485921693566e-05
3761,-3.140098649670941e-05
3762,-0.0019139503054767712
3763,-0.0019139503054767712
3764,-0.0019139503054767712
3765,-0.00024987854710822204
3766,-0.0019139503054767712
3767,-7.435485921693566e-05
3768,-0.0019139503054767712
3769,-3.140098649670941e-05
3770,-7.435485921693566e-05
3771,-7.435485921693566e-05
3772,-0.0019139503054767712
3773,-0.00024987854710822204
3774,-0.0019139503054767712
3775,-7.435485921693566e-05
3776,-0.0019139503054767712
3777,
3778,-0.0019139503054767712
3779,-0.0019139503054767712
3780,-0.0019139503054767712
3781,-0.00024987854710822204
3782,-7.435485921693566e-05
3783,-0.0019139503054767712
3784,-0.0019139503054767712
3785,
3786,-0.0019139503054767712
3787,-0.0019139503054767712
3788,-0.0019139503054767712
3789,-0.00024987854710822204
3790,-0.0019139503054767712
3791,-0.0019139503054767712
3792,-7.435485921693566e-05
3793,-3.140098649670941e-05
3794,-7.435485921693566e-05
3795,-0.0019139503054767712
3796,-7.435485921693566e-05
3797,-0.00024987854710822204
3798,-0.0019139503054767712
3799,-0.0019139503054767712
3800,-7.435485921693566e-05
3801,-3.140098649670941e-05
3802,-0.0019139503054767712
3803,-7.435485921693566e-05
3804,-7.435485921693566e-05
3805,-9.308945548788597e-06
3806,-7.435485921693566e-05
3807,-7.435485921693566e-05
3808,-7.435485921693566e-05
3809,-3.140098649670941e-05
3810,-0.0019139503054767712
3811,-7.435485921693566e-05
3812,-7.435485921693566e-05
3813,-0.00024987854710822204
3814,-0.0019139503054767712
3815,-0.0019139503054767712
3816,-7.435485921693566e-05
3817,-3.140098649670941e-05
3818,-7.435485921693566e-05
3819,-0.0019139503054767712
3820,-7.435485921693566e-05
3821,-0.00024987854710822204
3822,-0.0019139503054767712
3823,-0.0019139503054767712
3824,-7.435485921693566e-05
3825,-0.0019139503054767712
3826,-0.0019139503054767712
3827,-0.0019139503054767712
3828,-0.00024987854710822204
3829,-0.0019139503054767712
3830,-7.435485921693566e-05
3831,-7.435485921693566e-05
3832,-3.140098649670941e-05
3833,-0.0019139503054767712
3834,-7.435485921693566e-05
3835,-0.0019139503054767712
3836,-0.00024987854710822204
3837,-0.0019139503054767712
3838,-7.435485921693566e-05
3839,-0.0019139503054767712
3840,
3841,-0.0019139503054767712
3842,-0.0019139503054767712
3843,-7.435485921693566e-05
3844,-0.00024987854710822204
3845,-0.0019139503054767712
3846,-0.0019139503054767712
3847,-0.0019139503054767712
3848,
3849,-0.0019139503054767712
3850,-0.0019139503054767712
3851,-0.0019139503054767712
3852,-0.00024987854710822204
3853,-7.435485921693566e-05
3854,-0.0019139503054767712
3855,-7.435485921693566e-05
3856,-3.140098649670941e-05
3857,-7.435485921693566e-05
3858,-0.0019139503054767712
3859,-0.0019139503054767712
3860,-0.00024987854710822204
3861,-7.435485921693566e-05
3862,-0.0019139503054767712
3863,-0.0019139503054767712
3864,-3.140098649670941e-05
3865,-7.435485921693566e-05
3866,-7.435485921693566e-05
3867,-7.435485921693566e-05
3868,-9.308945548788597e-06
3869,-7.435485921693566e-05
3870,-7.435485921693566e-05
3871,-0.0019139503054767712
3872,-3.140098649670941e-05
3873,-7.435485921693566e-05
3874,-7.435485921693566e-05
3875,-0.0019139503054767712
3876,-0.00024987854710822204
3877,-7.435485921693566e-05
3878,-0.0019139503054767712
3879,-7.435485921693566e-05
3880,-3.140098649670941e-05
3881,-7.435485921693566e-05
3882,-0.0019139503054767712
3883,-0.0019139503054767712
3884,-0.00024987854710822204
3885,-7.435485921693566e-05
3886,-0.0019139503054767712
3887,-0.0019139503054767712
3888,-7.435485921693566e-05
3889,-0.0019139503054767712
3890,-0.00024987854710822204
3891,-0.0019139503054767712
3892,-7.435485921693566e-05
3893,-0.0019139503054767712
3894,-3.140098649670941e-05
3895,-7.435485921693566e-05
3896,-7.435485921693566e-05
3897,-0.0019139503054767712
3898,-0.00024987854710822204
3899,-0.0019139503054767712
3900,-0.0019139503054767712
3901,-0.0019139503054767712
3902,
3903,-0.0019139503054767712
3904,-0.0019139503054767712
3905,-0.0019139503054767712
3906,-0.00024987854710822204
3907,-7.435485921693566e-05
3908,-0.0019139503054767712
3909,-0.0019139503054767712
3910,
3911,-0.0019139503054767712
3912,-0.0019139503054767712
3913,-7.435485921693566e-05
3914,-0.00024987854710822204
3915,-0.0019139503054767712
3916,-0.0019139503054767712
3917,-7.435485921693566e-05
3918,-3.140098649670941e-05
3919,-7.435485921693566e-05
3920,-0.0019139503054767712
3921,-7.435485921693566e-05
3922,-0.00024987854710822204
3923,-0.0019139503054767712
3924,-7.435485921693566e-05
3925,-7.435485921693566e-05
3926,-3.140098649670941e-05
3927,-0.0019139503054767712
3928,-7.435485921693566e-05
3929,-7.435485921693566e-05
3930,-9.308945548788597e-06
3931,-7.435485921693566e-05
3932,-7.435485921693566e-05
3933,-7.435485921693566e-05
3934,-3.140098649670941e-05
3935,-0.0019139503054767712
3936,-0.0019139503054767712
3937,-7.435485921693566e-05
3938,-0.00024987854710822204
3939,-0.0019139503054767712
3940,-0.0019139503054767712
3941,-7.435485921693566e-05
3942,-3.140098649670941e-05
3943,-7.435485921693566e-05
3944,-0.0019139503054767712
3945,-7.435485921693566e-05
3946,-0.00024987854710822204
3947,-0.0019139503054767712
3948,-0.0019139503054767712
3949,-7.435485921693566e-05
3950,-0.0019139503054767712
3951,-0.00024987854710822204
3952,-0.0019139503054767712
3953,-7.435485921693566e-05
3954,-7.435485921693566e-05
3955,-3.140098649670941e-05
3956,-0.0019139503054767712
3957,-7.435485921693566e-05
3958,-0.0019139503054767712
3959,-0.00024987854710822204
3960,-0.0019139503054767712
3961,-0.0019139503054767712
3962,-0.0019139503054767712
3963,
3964,-0.0019139503054767712
3965,-0.0019139503054767712
3966,-7.435485921693566e-05
3967,-0.00024987854710822204
3968,-0.0019139503054767712
3969,-0.0019139503054767712
3970,-0.0019139503054767712
3971,
3972,-7.435485921693566e-05
3973,-0.0019139503054767712
3974,-0.0019139503054767712
3975,-0.00024987854710822204
3976,-7.435485921693566e-05
3977,-0.0019139503054767712
3978,-7.435485921693566e-05
3979,-3.140098649670941e-05
3980,-7.435485921693566e-05
3981,-0.0019139503054767712
3982,-0.0019139503054767712
3983,-0.00024987854710822204
3984,-7.435485921693566e-05
3985,-7.435485921693566e-05
3986,-0.0019139503054767712
3987,-3.140098649670941e-05
3988,-7.435485921693566e-05
3989,-7.435485921693566e-05
3990,-7.435485921693566e-05
3991,-9.308945548788597e-06
3992,-7.435485921693566e-05
3993,-7.435485921693566e-05
3994,-0.0019139503054767712
3995,-3.140098649670941e-05
3996,-7.435485921693566e-05
3997,-0.0019139503054767712
3998,-0.0019139503054767712
3999,-0.00024987854710822204
4000,-7.435485921693566e-05
4001,-0.0019139503054767712
4002,-7.435485921693566e-05
4003,-3.140098649670941e-05
4004,-7.435485921693566e-05
4005,-0.0019139503054767712
4006,-0.0019139503054767712
4007,-0.00024987854710822204
4008,-0.0019139503054767712
4009,-0.0019139503054767712
4010,-0.0019139503054767712
4011,-0.00024987854710822204
4012,-7.435485921693566e-05
4013,-0.0019139503054767712
4014,-0.0019139503054767712
4015,
4016,-0.0019139503054767712
4017,-0.0019139503054767712
4018,-0.0019139503054767712
4019,-0.00024987854710822204
4020,-0.0019139503054767712
4021,-7.435485921693566e-05
4022,-0.0019139503054767712
4023,-3.140098649670941e-05
4024,-7.435485921693566e-05
4025,-7.435485921693566e-05
4026,-0.0019139503054767712
4027,-0.00024987854710822204
4028,-0.0019139503054767712
4029,-7.435485921693566e-05
4030,-0.0019139503054767712
4031,-3.140098649670941e-05
4032,-0.0019139503054767712
4033,-7.435485921693566e-05
4034,-7.435485921693566e-05
4035,-9.308945548788597e-06
4036,-7.435485921693566e-05
4037,-7.435485921693566e-05
4038,-7.435485921693566e-05
4039,-3.140098649670941e-05
4040,-0.0019139503054767712
4041,-7.435485921693566e-05
4042,-7.435485921693566e-05
4043,-0.00024987854710822204
4044,-0.0019139503054767712
4045,-0.0019139503054767712
4046,-7.435485921693566e-05
4047,-3.140098649670941e-05
4048,-7.435485921693566e-05
4049,-0.0019139503054767712
4050,-7.435485921693566e-05
4051,-0.00024987854710822204
4052,-0.0019139503054767712
4053,-0.0019139503054767712
4054,-7.435485921693566e-05
