label1,label2,squared_distance
108,179,0.6875
179,108,0.6875
108,180,1
180,108,1
108,184,1.1875
184,108,1.1875
108,200,1.1875
200,108,1.1875
109,110,0.5
110,109,0.5
109,111,0.5
111,109,0.5
109,113,0.6875
113,109,0.6875
109,117,1
117,109,1
109,122,0.6875
122,109,0.6875
109,127,0.5
127,109,0.5
109,128,0.6875
128,109,0.6875
109,129,0.6875
129,109,0.6875
109,130,0.1875
130,109,0.1875
109,131,1.1875
131,109,1.1875
109,132,0.5
132,109,0.5
109,133,1
133,109,1
109,135,0.5
135,109,0.5
109,136,1.1875
136,109,1.1875
109,137,1.1875
137,109,1.1875
109,171,0.6875
171,109,0.6875
109,174,0.5
174,109,0.5
109,176,0.6875
176,109,0.6875
109,177,0.6875
177,109,0.6875
109,178,1.1875
178,109,1.1875
109,179,0.1875
179,109,0.1875
109,180,0.5
180,109,0.5
109,181,1
181,109,1
109,182,0.5
182,109,0.5
109,184,1.1875
184,109,1.1875
109,185,1.1875
185,109,1.1875
109,194,1.1875
194,109,1.1875
109,195,1.1875
195,109,1.1875
109,200,0.1875
200,109,0.1875
109,201,1.1875
201,109,1.1875
109,202,0.6875
202,109,0.6875
109,203,0.6875
203,109,0.6875
109,204,0.5
204,109,0.5
109,208,0.6875
208,109,0.6875
110,111,0.5
111,110,0.5
110,112,0.6875
112,110,0.6875
110,113,0.1875
113,110,0.1875
110,114,1.1875
114,110,1.1875
110,115,0.6875
115,110,0.6875
110,116,0.5
116,110,0.5
110,117,0.5
117,110,0.5
110,118,1
118,110,1
110,128,0.6875
128,110,0.6875
110,129,1.1875
129,110,1.1875
110,130,0.1875
130,110,0.1875
110,131,0.6875
131,110,0.6875
110,132,0.5
132,110,0.5
110,134,1
134,110,1
110,135,0.5
135,110,0.5
110,136,0.1875
136,110,0.1875
110,137,0.6875
137,110,0.6875
110,138,0.6875
138,110,0.6875
110,139,1.1875
139,110,1.1875
110,140,0.5
140,110,0.5
110,179,0.6875
179,110,0.6875
110,182,1
182,110,1
110,184,1.1875
184,110,1.1875
110,187,1.1875
187,110,1.1875
110,200,1.1875
200,110,1.1875
110,203,1.1875
203,110,1.1875
110,208,0.6875
208,110,0.6875
111,112,0.6875
112,111,0.6875
111,113,0.1875
113,111,0.1875
111,114,0.6875
114,111,0.6875
111,115,1.1875
115,111,1.1875
111,116,0.5
116,111,0.5
111,117,0.5
117,111,0.5
111,119,1
119,111,1
111,130,0.6875
130,111,0.6875
111,135,1
135,111,1
111,136,1.1875
136,111,1.1875
111,138,1.1875
138,111,1.1875
111,155,0.6875
155,111,0.6875
111,158,0.5
158,111,0.5
111,161,1.1875
161,111,1.1875
111,163,1.1875
163,111,1.1875
111,176,0.6875
176,111,0.6875
111,177,1.1875
177,111,1.1875
111,178,0.6875
178,111,0.6875
111,179,0.1875
179,111,0.1875
111,180,0.5
180,111,0.5
111,182,0.5
182,111,0.5
111,183,1
183,111,1
111,184,0.1875
184,111,0.1875
111,185,0.6875
185,111,0.6875
111,186,1.1875
186,111,1.1875
111,187,0.6875
187,111,0.6875
111,188,0.5
188,111,0.5
111,200,1.1875
200,111,1.1875
111,202,1.1875
202,111,1.1875
111,208,0.6875
208,111,0.6875
112,113,0.5
113,112,0.5
112,114,0.5
114,112,0.5
112,115,0.5
115,112,0.5
112,116,0.1875
116,112,0.1875
112,117,1.1875
117,112,1.1875
112,118,1.1875
118,112,1.1875
112,119,1.1875
119,112,1.1875
112,136,1
136,112,1
112,184,1
184,112,1
113,114,0.5
114,113,0.5
113,115,0.5
115,113,0.5
113,116,0.1875
116,113,0.1875
113,117,0.1875
117,113,0.1875
113,118,0.6875
118,113,0.6875
113,119,0.6875
119,113,0.6875
113,130,0.5
130,113,0.5
113,132,1.1875
132,113,1.1875
113,135,0.6875
135,113,0.6875
113,136,0.5
136,113,0.5
113,137,1
137,113,1
113,138,0.5
138,113,0.5
113,140,0.6875
140,113,0.6875
113,143,1.1875
143,113,1.1875
113,158,1.1875
158,113,1.1875
113,179,0.5
179,113,0.5
113,180,1.1875
180,113,1.1875
113,182,0.6875
182,113,0.6875
113,184,0.5
184,113,0.5
113,185,1
185,113,1
113,187,0.5
187,113,0.5
113,188,0.6875
188,113,0.6875
113,190,1.1875
190,113,1.1875
113,208,0.5
208,113,0.5
113,212,1.1875
212,113,1.1875
114,115,0.5
115,114,0.5
114,116,0.1875
116,114,0.1875
114,117,0.6875
117,114,0.6875
114,118,0.6875
118,114,0.6875
114,119,0.1875
119,114,0.1875
114,138,1
138,114,1
114,158,1.1875
158,114,1.1875
114,163,0.5
163,114,0.5
114,164,1.1875
164,114,1.1875
114,166,0.6875
166,114,0.6875
114,168,0.5
168,114,0.5
114,172,1.1875
172,114,1.1875
114,184,0.5
184,114,0.5
114,186,1
186,114,1
114,187,0.5
187,114,0.5
114,188,0.6875
188,114,0.6875
114,190,1.1875
190,114,1.1875
115,116,0.1875
116,115,0.1875
115,117,0.6875
117,115,0.6875
115,118,0.1875
118,115,0.1875
115,119,0.6875
119,115,0.6875
115,120,0.5
120,115,0.5
115,124,1.1875
124,115,1.1875
115,136,0.5
136,115,0.5
115,138,0.5
138,115,0.5
115,139,1
139,115,1
115,140,0.6875
140,115,0.6875
115,143,1.1875
143,115,1.1875
115,187,1
187,115,1
116,117,0.5
117,116,0.5
116,118,0.5
118,116,0.5
116,119,0.5
119,116,0.5
116,120,1.1875
120,116,1.1875
116,130,1.1875
130,116,1.1875
116,136,0.6875
136,116,0.6875
116,138,0.6875
138,116,0.6875
116,140,1
140,116,1
116,163,1.1875
163,116,1.1875
116,168,1.1875
168,116,1.1875
116,179,1.1875
179,116,1.1875
116,184,0.6875
184,116,0.6875
116,187,0.6875
187,116,0.6875
116,188,1
188,116,1
116,208,1.1875
208,116,1.1875
117,118,0.5
118,117,0.5
117,119,0.5
119,117,0.5
117,120,1.1875
120,117,1.1875
117,121,1.1875
121,117,1.1875
117,130,0.6875
130,117,0.6875
117,135,0.5
135,117,0.5
117,136,0.6875
136,117,0.6875
117,137,0.6875
137,117,0.6875
117,138,0.1875
138,117,0.1875
117,139,1.1875
139,117,1.1875
117,140,0.5
140,117,0.5
117,141,1
141,117,1
117,143,0.5
143,117,0.5
117,168,1.1875
168,117,1.1875
117,169,1.1875
169,117,1.1875
117,179,0.6875
179,117,0.6875
117,182,0.5
182,117,0.5
117,184,0.6875
184,117,0.6875
117,185,0.6875
185,117,0.6875
117,186,1.1875
186,117,1.1875
117,187,0.1875
187,117,0.1875
117,188,0.5
188,117,0.5
117,189,1
189,117,1
117,190,0.5
190,117,0.5
117,192,0.6875
192,117,0.6875
117,202,1.1875
202,117,1.1875
117,203,1.1875
203,117,1.1875
117,208,0.1875
208,117,0.1875
117,209,1.1875
209,117,1.1875
117,210,0.6875
210,117,0.6875
117,211,0.6875
211,117,0.6875
117,212,0.5
212,117,0.5
118,119,0.5
119,118,0.5
118,120,0.1875
120,118,0.1875
118,121,0.6875
121,118,0.6875
118,122,0.6875
122,118,0.6875
118,123,1.1875
123,118,1.1875
118,124,0.5
124,118,0.5
118,136,0.6875
136,118,0.6875
118,137,1.1875
137,118,1.1875
118,138,0.1875
138,118,0.1875
118,139,0.6875
139,118,0.6875
118,140,0.5
140,118,0.5
118,142,1
142,118,1
118,143,0.5
143,118,0.5
118,168,1.1875
168,118,1.1875
118,171,1.1875
171,118,1.1875
118,187,0.6875
187,118,0.6875
118,190,1
190,118,1
118,192,0.6875
192,118,0.6875
118,208,1.1875
208,118,1.1875
118,211,1.1875
211,118,1.1875
119,120,1.1875
120,119,1.1875
119,122,1.1875
122,119,1.1875
119,138,0.6875
138,119,0.6875
119,143,1
143,119,1
119,145,1.1875
145,119,1.1875
119,147,1.1875
147,119,1.1875
119,163,0.6875
163,119,0.6875
119,166,0.5
166,119,0.5
119,168,0.1875
168,119,0.1875
119,169,0.6875
169,119,0.6875
119,170,1.1875
170,119,1.1875
119,171,0.6875
171,119,0.6875
119,172,0.5
172,119,0.5
119,184,0.6875
184,119,0.6875
119,185,1.1875
185,119,1.1875
119,186,0.6875
186,119,0.6875
119,187,0.1875
187,119,0.1875
119,188,0.5
188,119,0.5
119,190,0.5
190,119,0.5
119,191,1
191,119,1
119,192,0.6875
192,119,0.6875
119,208,1.1875
208,119,1.1875
119,210,1.1875
210,119,1.1875
120,121,0.5
121,120,0.5
120,122,0.5
122,120,0.5
120,123,0.5
123,120,0.5
120,124,0.1875
124,120,0.1875
120,125,1.1875
125,120,1.1875
120,126,1.1875
126,120,1.1875
120,127,1.1875
127,120,1.1875
120,128,1
128,120,1
120,136,1
136,120,1
120,138,0.5
138,120,0.5
120,139,0.5
139,120,0.5
120,140,0.6875
140,120,0.6875
120,142,0.6875
142,120,0.6875
120,143,0.6875
143,120,0.6875
120,192,1
192,120,1
121,122,0.5
122,121,0.5
121,123,0.5
123,121,0.5
121,124,0.1875
124,121,0.1875
121,125,0.1875
125,121,0.1875
121,126,0.6875
126,121,0.6875
121,127,0.6875
127,121,0.6875
121,129,1
129,121,1
121,137,1
137,121,1
121,138,0.5
138,121,0.5
121,139,0.5
139,121,0.5
121,140,0.6875
140,121,0.6875
121,141,0.6875
141,121,0.6875
121,142,0.1875
142,121,0.1875
121,143,0.1875
143,121,0.1875
121,144,0.5
144,121,0.5
121,148,1.1875
148,121,1.1875
121,190,1.1875
190,121,1.1875
121,192,0.5
192,121,0.5
121,193,1
193,121,1
121,195,0.5
195,121,0.5
121,196,0.6875
196,121,0.6875
121,198,1.1875
198,121,1.1875
121,211,0.5
211,121,0.5
121,212,1.1875
212,121,1.1875
121,214,0.6875
214,121,0.6875
122,123,0.5
123,122,0.5
122,124,0.1875
124,122,0.1875
122,125,0.6875
125,122,0.6875
122,126,0.6875
126,122,0.6875
122,127,0.1875
127,122,0.1875
122,128,0.5
128,122,0.5
122,129,0.5
129,122,0.5
122,130,1
130,122,1
122,132,0.6875
132,122,0.6875
122,133,1.1875
133,122,1.1875
122,138,1
138,122,1
122,142,1.1875
142,122,1.1875
122,143,0.6875
143,122,0.6875
122,171,0.5
171,122,0.5
122,172,1.1875
172,122,1.1875
122,174,0.6875
174,122,0.6875
122,190,1.1875
190,122,1.1875
122,192,0.5
192,122,0.5
122,194,1
194,122,1
122,195,0.5
195,122,0.5
122,196,0.6875
196,122,0.6875
122,198,1.1875
198,122,1.1875
122,200,0.5
200,122,0.5
122,204,1.1875
204,122,1.1875
123,124,0.1875
124,123,0.1875
123,125,0.6875
125,123,0.6875
123,126,0.1875
126,123,0.1875
123,127,0.6875
127,123,0.6875
123,128,0.5
128,123,0.5
123,129,0.5
129,123,0.5
123,131,1
131,123,1
123,132,0.6875
132,123,0.6875
123,133,1.1875
133,123,1.1875
123,139,1
139,123,1
123,142,0.6875
142,123,0.6875
123,143,1.1875
143,123,1.1875
123,195,1
195,123,1
124,125,0.5
125,124,0.5
124,126,0.5
126,124,0.5
124,127,0.5
127,124,0.5
124,128,0.6875
128,124,0.6875
124,129,0.6875
129,124,0.6875
124,132,1
132,124,1
124,138,0.6875
138,124,0.6875
124,139,0.6875
139,124,0.6875
124,140,1
140,124,1
124,142,0.5
142,124,0.5
124,143,0.5
143,124,0.5
124,144,1.1875
144,124,1.1875
124,171,1.1875
171,124,1.1875
124,192,0.6875
192,124,0.6875
124,195,0.6875
195,124,0.6875
124,196,1
196,124,1
124,200,1.1875
200,124,1.1875
124,211,1.1875
211,124,1.1875
125,126,0.5
126,125,0.5
125,127,0.5
127,125,0.5
125,129,0.6875
129,125,0.6875
125,133,1
133,125,1
125,138,1.1875
138,125,1.1875
125,139,1.1875
139,125,1.1875
125,141,1
141,125,1
125,142,0.5
142,125,0.5
125,143,0.5
143,125,0.5
125,144,0.1875
144,125,0.1875
125,145,1.1875
145,125,1.1875
125,146,0.6875
146,125,0.6875
125,147,0.6875
147,125,0.6875
125,148,0.5
148,125,0.5
125,152,0.6875
152,125,0.6875
125,162,1.1875
162,125,1.1875
125,163,1.1875
163,125,1.1875
125,192,0.6875
192,125,0.6875
125,193,0.6875
193,125,0.6875
125,194,1.1875
194,125,1.1875
125,195,0.1875
195,125,0.1875
125,196,0.5
196,125,0.5
125,197,1
197,125,1
125,198,0.5
198,125,0.5
125,200,1.1875
200,125,1.1875
125,201,1.1875
201,125,1.1875
125,211,0.6875
211,125,0.6875
125,214,0.5
214,125,0.5
126,127,0.5
127,126,0.5
126,128,0.6875
128,126,0.6875
126,129,0.1875
129,126,0.1875
126,130,1.1875
130,126,1.1875
126,131,0.6875
131,126,0.6875
126,132,0.5
132,126,0.5
126,133,0.5
133,126,0.5
126,134,1
134,126,1
126,142,1
142,126,1
126,144,1.1875
144,126,1.1875
126,147,1.1875
147,126,1.1875
126,152,0.6875
152,126,0.6875
126,195,0.6875
195,126,0.6875
126,198,1
198,126,1
126,200,1.1875
200,126,1.1875
126,203,1.1875
203,126,1.1875
127,128,0.6875
128,127,0.6875
127,129,0.1875
129,127,0.1875
127,130,0.6875
130,127,0.6875
127,131,1.1875
131,127,1.1875
127,132,0.5
132,127,0.5
127,133,0.5
133,127,0.5
127,135,1
135,127,1
127,143,1
143,127,1
127,144,1.1875
144,127,1.1875
127,146,1.1875
146,127,1.1875
127,152,0.6875
152,127,0.6875
127,171,0.6875
171,127,0.6875
127,174,0.5
174,127,0.5
127,177,1.1875
177,127,1.1875
127,179,1.1875
179,127,1.1875
127,192,0.6875
192,127,0.6875
127,193,1.1875
193,127,1.1875
127,194,0.6875
194,127,0.6875
127,195,0.1875
195,127,0.1875
127,196,0.5
196,127,0.5
127,198,0.5
198,127,0.5
127,199,1
199,127,1
127,200,0.1875
200,127,0.1875
127,201,0.6875
201,127,0.6875
127,202,1.1875
202,127,1.1875
127,203,0.6875
203,127,0.6875
127,204,0.5
204,127,0.5
128,129,0.5
129,128,0.5
128,130,0.5
130,128,0.5
128,131,0.5
131,128,0.5
128,132,0.1875
132,128,0.1875
128,133,1.1875
133,128,1.1875
128,134,1.1875
134,128,1.1875
128,135,1.1875
135,128,1.1875
128,136,1
136,128,1
128,200,1
200,128,1
129,130,0.5
130,129,0.5
129,131,0.5
131,129,0.5
129,132,0.1875
132,129,0.1875
129,133,0.1875
133,129,0.1875
129,134,0.6875
134,129,0.6875
129,135,0.6875
135,129,0.6875
129,137,1
137,129,1
129,152,0.5
152,129,0.5
129,156,1.1875
156,129,1.1875
129,174,1.1875
174,129,1.1875
129,195,0.5
195,129,0.5
129,196,1.1875
196,129,1.1875
129,198,0.6875
198,129,0.6875
129,200,0.5
200,129,0.5
129,201,1
201,129,1
129,203,0.5
203,129,0.5
129,204,0.6875
204,129,0.6875
129,206,1.1875
206,129,1.1875
130,131,0.5
131,130,0.5
130,132,0.1875
132,130,0.1875
130,133,0.6875
133,130,0.6875
130,134,0.6875
134,130,0.6875
130,135,0.1875
135,130,0.1875
130,136,0.5
136,130,0.5
130,137,0.5
137,130,0.5
130,138,1
138,130,1
130,140,0.6875
140,130,0.6875
130,141,1.1875
141,130,1.1875
130,174,1.1875
174,130,1.1875
130,179,0.5
179,130,0.5
130,180,1.1875
180,130,1.1875
130,182,0.6875
182,130,0.6875
130,200,0.5
200,130,0.5
130,202,1
202,130,1
130,203,0.5
203,130,0.5
130,204,0.6875
204,130,0.6875
130,206,1.1875
206,130,1.1875
130,208,0.5
208,130,0.5
130,212,1.1875
212,130,1.1875
131,132,0.1875
132,131,0.1875
131,133,0.6875
133,131,0.6875
131,134,0.1875
134,131,0.1875
131,135,0.6875
135,131,0.6875
131,136,0.5
136,131,0.5
131,137,0.5
137,131,0.5
131,139,1
139,131,1
131,140,0.6875
140,131,0.6875
131,141,1.1875
141,131,1.1875
131,203,1
203,131,1
132,133,0.5
133,132,0.5
132,134,0.5
134,132,0.5
132,135,0.5
135,132,0.5
132,136,0.6875
136,132,0.6875
132,137,0.6875
137,132,0.6875
132,140,1
140,132,1
132,152,1.1875
152,132,1.1875
132,179,1.1875
179,132,1.1875
132,195,1.1875
195,132,1.1875
132,200,0.6875
200,132,0.6875
132,203,0.6875
203,132,0.6875
132,204,1
204,132,1
132,208,1.1875
208,132,1.1875
133,134,0.5
134,133,0.5
133,135,0.5
135,133,0.5
133,137,0.6875
137,133,0.6875
133,141,1
141,133,1
133,146,1.1875
146,133,1.1875
133,147,1.1875
147,133,1.1875
133,152,0.1875
152,133,0.1875
133,153,1.1875
153,133,1.1875
133,154,0.6875
154,133,0.6875
133,155,0.6875
155,133,0.6875
133,156,0.5
156,133,0.5
133,160,0.6875
160,133,0.6875
133,195,0.6875
195,133,0.6875
133,198,0.5
198,133,0.5
133,200,0.6875
200,133,0.6875
133,201,0.6875
201,133,0.6875
133,202,1.1875
202,133,1.1875
133,203,0.1875
203,133,0.1875
133,204,0.5
204,133,0.5
133,205,1
205,133,1
133,206,0.5
206,133,0.5
133,208,1.1875
208,133,1.1875
133,209,1.1875
209,133,1.1875
134,135,0.5
135,134,0.5
134,136,0.6875
136,134,0.6875
134,137,0.1875
137,134,0.1875
134,138,1.1875
138,134,1.1875
134,139,0.6875
139,134,0.6875
134,140,0.5
140,134,0.5
134,141,0.5
141,134,0.5
134,142,1
142,134,1
134,152,1.1875
152,134,1.1875
134,155,1.1875
155,134,1.1875
134,160,0.6875
160,134,0.6875
134,203,0.6875
203,134,0.6875
134,206,1
206,134,1
134,208,1.1875
208,134,1.1875
134,211,1.1875
211,134,1.1875
135,136,0.6875
136,135,0.6875
135,137,0.1875
137,135,0.1875
135,138,0.6875
138,135,0.6875
135,139,1.1875
139,135,1.1875
135,140,0.5
140,135,0.5
135,141,0.5
141,135,0.5
135,143,1
143,135,1
135,152,1.1875
152,135,1.1875
135,154,1.1875
154,135,1.1875
135,160,0.6875
160,135,0.6875
135,179,0.6875
179,135,0.6875
135,182,0.5
182,135,0.5
135,185,1.1875
185,135,1.1875
135,187,1.1875
187,135,1.1875
135,200,0.6875
200,135,0.6875
135,201,1.1875
201,135,1.1875
135,202,0.6875
202,135,0.6875
135,203,0.1875
203,135,0.1875
135,204,0.5
204,135,0.5
135,206,0.5
206,135,0.5
135,207,1
207,135,1
135,208,0.1875
208,135,0.1875
135,209,0.6875
209,135,0.6875
135,210,1.1875
210,135,1.1875
135,211,0.6875
211,135,0.6875
135,212,0.5
212,135,0.5
136,137,0.5
137,136,0.5
136,138,0.5
138,136,0.5
136,139,0.5
139,136,0.5
136,140,0.1875
140,136,0.1875
136,141,1.1875
141,136,1.1875
136,142,1.1875
142,136,1.1875
136,143,1.1875
143,136,1.1875
136,208,1
208,136,1
137,138,0.5
138,137,0.5
137,139,0.5
139,137,0.5
137,140,0.1875
140,137,0.1875
137,141,0.1875
141,137,0.1875
137,142,0.6875
142,137,0.6875
137,143,0.6875
143,137,0.6875
137,160,0.5
160,137,0.5
137,164,1.1875
164,137,1.1875
137,182,1.1875
182,137,1.1875
137,203,0.5
203,137,0.5
137,204,1.1875
204,137,1.1875
137,206,0.6875
206,137,0.6875
137,208,0.5
208,137,0.5
137,209,1
209,137,1
137,211,0.5
211,137,0.5
137,212,0.6875
212,137,0.6875
137,214,1.1875
214,137,1.1875
138,139,0.5
139,138,0.5
138,140,0.1875
140,138,0.1875
138,141,0.6875
141,138,0.6875
138,142,0.6875
142,138,0.6875
138,143,0.1875
143,138,0.1875
138,182,1.1875
182,138,1.1875
138,187,0.5
187,138,0.5
138,188,1.1875
188,138,1.1875
138,190,0.6875
190,138,0.6875
138,192,0.5
192,138,0.5
138,196,1.1875
196,138,1.1875
138,208,0.5
208,138,0.5
138,210,1
210,138,1
138,211,0.5
211,138,0.5
138,212,0.6875
212,138,0.6875
138,214,1.1875
214,138,1.1875
139,140,0.1875
140,139,0.1875
139,141,0.6875
141,139,0.6875
139,142,0.1875
142,139,0.1875
139,143,0.6875
143,139,0.6875
139,211,1
211,139,1
140,141,0.5
141,140,0.5
140,142,0.5
142,140,0.5
140,143,0.5
143,140,0.5
140,160,1.1875
160,140,1.1875
140,187,1.1875
187,140,1.1875
140,192,1.1875
192,140,1.1875
140,203,1.1875
203,140,1.1875
140,208,0.6875
208,140,0.6875
140,211,0.6875
211,140,0.6875
140,212,1
212,140,1
141,142,0.5
142,141,0.5
141,143,0.5
143,141,0.5
141,144,0.6875
144,141,0.6875
141,154,1.1875
154,141,1.1875
141,155,1.1875
155,141,1.1875
141,160,0.1875
160,141,0.1875
141,161,1.1875
161,141,1.1875
141,162,0.6875
162,141,0.6875
141,163,0.6875
163,141,0.6875
141,164,0.5
164,141,0.5
141,192,1.1875
192,141,1.1875
141,193,1.1875
193,141,1.1875
141,203,0.6875
203,141,0.6875
141,206,0.5
206,141,0.5
141,208,0.6875
208,141,0.6875
141,209,0.6875
209,141,0.6875
141,210,1.1875
210,141,1.1875
141,211,0.1875
211,141,0.1875
141,212,0.5
212,141,0.5
141,213,1
213,141,1
141,214,0.5
214,141,0.5
142,143,0.5
143,142,0.5
142,144,0.6875
144,142,0.6875
142,160,1.1875
160,142,1.1875
142,163,1.1875
163,142,1.1875
142,192,1.1875
192,142,1.1875
142,195,1.1875
195,142,1.1875
142,211,0.6875
211,142,0.6875
142,214,1
214,142,1
143,144,0.6875
144,143,0.6875
143,160,1.1875
160,143,1.1875
143,162,1.1875
162,143,1.1875
143,169,1.1875
169,143,1.1875
143,171,1.1875
171,143,1.1875
143,187,0.6875
187,143,0.6875
143,190,0.5
190,143,0.5
143,192,0.1875
192,143,0.1875
143,193,0.6875
193,143,0.6875
143,194,1.1875
194,143,1.1875
143,195,0.6875
195,143,0.6875
143,196,0.5
196,143,0.5
143,208,0.6875
208,143,0.6875
143,209,1.1875
209,143,1.1875
143,210,0.6875
210,143,0.6875
143,211,0.1875
211,143,0.1875
143,212,0.5
212,143,0.5
143,214,0.5
214,143,0.5
143,215,1
215,143,1
144,145,0.5
145,144,0.5
144,146,0.5
146,144,0.5
144,147,0.5
147,144,0.5
144,148,0.1875
148,144,0.1875
144,149,1.1875
149,144,1.1875
144,150,1.1875
150,144,1.1875
144,151,1.1875
151,144,1.1875
144,152,1
152,144,1
144,160,1
160,144,1
144,162,0.5
162,144,0.5
144,163,0.5
163,144,0.5
144,164,0.6875
164,144,0.6875
144,166,0.6875
166,144,0.6875
144,167,0.6875
167,144,0.6875
144,168,1
168,144,1
144,192,1
192,144,1
144,193,0.5
193,144,0.5
144,195,0.5
195,144,0.5
144,196,0.6875
196,144,0.6875
144,197,0.6875
197,144,0.6875
144,198,0.6875
198,144,0.6875
144,211,0.5
211,144,0.5
144,212,1.1875
212,144,1.1875
144,213,1.1875
213,144,1.1875
144,214,0.1875
214,144,0.1875
144,215,1.1875
215,144,1.1875
145,146,0.5
146,145,0.5
145,147,0.5
147,145,0.5
145,148,0.1875
148,145,0.1875
145,149,0.1875
149,145,0.1875
145,150,0.6875
150,145,0.6875
145,151,0.6875
151,145,0.6875
145,153,1
153,145,1
145,161,1
161,145,1
145,162,0.5
162,145,0.5
145,163,0.5
163,145,0.5
145,164,0.6875
164,145,0.6875
145,165,0.6875
165,145,0.6875
145,166,0.1875
166,145,0.1875
145,167,0.1875
167,145,0.1875
145,168,0.5
168,145,0.5
145,169,1
169,145,1
145,170,0.5
170,145,0.5
145,172,0.6875
172,145,0.6875
145,175,1.1875
175,145,1.1875
145,186,0.5
186,145,0.5
145,188,1.1875
188,145,1.1875
145,191,0.6875
191,145,0.6875
145,193,1
193,145,1
145,197,0.6875
197,145,0.6875
145,198,1.1875
198,145,1.1875
145,213,1.1875
213,145,1.1875
145,214,0.6875
214,145,0.6875
146,147,0.5
147,146,0.5
146,148,0.1875
148,146,0.1875
146,149,0.6875
149,146,0.6875
146,150,0.6875
150,146,0.6875
146,151,0.1875
151,146,0.1875
146,152,0.5
152,146,0.5
146,153,0.5
153,146,0.5
146,154,1
154,146,1
146,156,0.6875
156,146,0.6875
146,157,1.1875
157,146,1.1875
146,162,1
162,146,1
146,166,1.1875
166,146,1.1875
146,167,0.6875
167,146,0.6875
146,170,1
170,146,1
146,193,0.5
193,146,0.5
146,194,1
194,146,1
146,195,0.5
195,146,0.5
146,196,0.6875
196,146,0.6875
146,197,0.1875
197,146,0.1875
146,198,0.1875
198,146,0.1875
146,199,0.6875
199,146,0.6875
146,201,0.5
201,146,0.5
146,204,1.1875
204,146,1.1875
146,205,0.6875
205,146,0.6875
146,214,0.6875
214,146,0.6875
146,215,1.1875
215,146,1.1875
147,148,0.1875
148,147,0.1875
147,149,0.6875
149,147,0.6875
147,150,0.1875
150,147,0.1875
147,151,0.6875
151,147,0.6875
147,152,0.5
152,147,0.5
147,153,0.5
153,147,0.5
147,155,1
155,147,1
147,156,0.6875
156,147,0.6875
147,157,1.1875
157,147,1.1875
147,163,1
163,147,1
147,166,0.6875
166,147,0.6875
147,167,1.1875
167,147,1.1875
147,168,0.5
168,147,0.5
147,170,0.5
170,147,0.5
147,171,1
171,147,1
147,172,0.6875
172,147,0.6875
147,175,1.1875
175,147,1.1875
147,176,0.5
176,147,0.5
147,180,1.1875
180,147,1.1875
147,195,1
195,147,1
147,197,1.1875
197,147,1.1875
147,198,0.6875
198,147,0.6875
147,214,1.1875
214,147,1.1875
148,149,0.5
149,148,0.5
148,150,0.5
150,148,0.5
148,151,0.5
151,148,0.5
148,152,0.6875
152,148,0.6875
148,153,0.6875
153,148,0.6875
148,156,1
156,148,1
148,162,0.6875
162,148,0.6875
148,163,0.6875
163,148,0.6875
148,164,1
164,148,1
148,166,0.5
166,148,0.5
148,167,0.5
167,148,0.5
148,168,0.6875
168,148,0.6875
148,170,0.6875
170,148,0.6875
148,172,1
172,148,1
148,176,1.1875
176,148,1.1875
148,186,1.1875
186,148,1.1875
148,193,0.6875
193,148,0.6875
148,195,0.6875
195,148,0.6875
148,196,1
196,148,1
148,197,0.5
197,148,0.5
148,198,0.5
198,148,0.5
148,201,1.1875
201,148,1.1875
148,211,1.1875
211,148,1.1875
148,214,0.5
214,148,0.5
149,150,0.5
150,149,0.5
149,151,0.5
151,149,0.5
149,153,0.6875
153,149,0.6875
149,157,1
157,149,1
149,162,1.1875
162,149,1.1875
149,163,1.1875
163,149,1.1875
149,165,1
165,149,1
149,166,0.5
166,149,0.5
149,167,0.5
167,149,0.5
149,168,0.6875
168,149,0.6875
149,169,0.6875
169,149,0.6875
149,170,0.1875
170,149,0.1875
149,171,1.1875
171,149,1.1875
149,172,0.5
172,149,0.5
149,173,1
173,149,1
149,175,0.5
175,149,0.5
149,176,1.1875
176,149,1.1875
149,177,1.1875
177,149,1.1875
149,186,0.6875
186,149,0.6875
149,191,0.5
191,149,0.5
149,197,1
197,149,1
150,151,0.5
151,150,0.5
150,152,0.6875
152,150,0.6875
150,153,0.1875
153,150,0.1875
150,154,1.1875
154,150,1.1875
150,155,0.6875
155,150,0.6875
150,156,0.5
156,150,0.5
150,157,0.5
157,150,0.5
150,158,1
158,150,1
150,166,1
166,150,1
150,168,0.6875
168,150,0.6875
150,169,1.1875
169,150,1.1875
150,170,0.1875
170,150,0.1875
150,171,0.6875
171,150,0.6875
150,172,0.5
172,150,0.5
150,174,1
174,150,1
150,175,0.5
175,150,0.5
150,176,0.1875
176,150,0.1875
150,177,0.6875
177,150,0.6875
150,178,0.6875
178,150,0.6875
150,179,1.1875
179,150,1.1875
150,180,0.5
180,150,0.5
150,198,1
198,150,1
151,152,0.6875
152,151,0.6875
151,153,0.1875
153,151,0.1875
151,154,0.6875
154,151,0.6875
151,155,1.1875
155,151,1.1875
151,156,0.5
156,151,0.5
151,157,0.5
157,151,0.5
151,159,1
159,151,1
151,167,1
167,151,1
151,170,0.6875
170,151,0.6875
151,175,1
175,151,1
151,176,1.1875
176,151,1.1875
151,178,1.1875
178,151,1.1875
151,193,1.1875
193,151,1.1875
151,195,1.1875
195,151,1.1875
